id,name,reactants,products,modifiers
rnR01716,['chorismate:L-glutamine aminotransferase'],"[['Chorismate', 'Chorismic acid', '(3R,4R)-3-[(1-Carboxyethenyl)oxy]-4-hydroxycyclohexa-1,5-diene-1-carboxylate']]","[['4-Amino-4-deoxychorismate', 'ADC']]","[['pabAB', 'para-aminobenzoate synthetase']]"
rnR05553,['4-amino-4-deoxychorismate pyruvate-lyase'],"[['4-Amino-4-deoxychorismate', 'ADC']]","[['4-Aminobenzoate', 'ABEE', '4-Aminobenzoic acid', 'p-Aminobenzoate']]","[['pabC', '4-amino-4-deoxychorismate lyase']]"
rnR04241,['tetrahydropteroyl-gamma-polyglutamate:L-glutamate gamma-ligase (ADP-forming)'],"[['THF-L-glutamate', 'Tetrahydropteroyldiglutamate', '(6S)-H4PteGlu2']]","[['THF-polyglutamate', 'Tetrahydropteroyl-[gamma-Glu]n', 'Tetrahydrofolyl-[Glu](n-1)', '(6S)-H4PteGlu(n)', 'Tetrahydropteroyl-[gamma-Glu]n+1', 'Tetrahydrofolyl-[Glu](n)']]","[['FPGS', 'folylpolyglutamate synthase']]"
rnR00942,['tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)'],"[['Tetrahydrofolate', '5,6,7,8-Tetrahydrofolate', 'Tetrahydrofolic acid', 'THF', '(6S)-Tetrahydrofolate', '(6S)-Tetrahydrofolic acid', '(6S)-THFA']]","[['THF-L-glutamate', 'Tetrahydropteroyldiglutamate', '(6S)-H4PteGlu2']]","[['FPGS', 'folylpolyglutamate synthase']]"
rnR02237,"['7,8-dihydropteroate:L-glutamate ligase (ADP-forming)']","[['Dihydropteroate', '7,8-Dihydropteroate']]","[['Dihydrofolate', 'Dihydrofolic acid', '7,8-Dihydrofolate', '7,8-Dihydrofolic acid', '7,8-Dihydropteroylglutamate']]","[['FPGS', 'folylpolyglutamate synthase'], ['folC', 'dihydrofolate synthase / folylpolyglutamate synthase']]"
rnR03067,"['(7,8-dihydropterin-6-yl)methyl diphosphate:4-aminobenzoate 2-amino-4-hydroxy-7,8-dihydropteridine-6-methenyltransferase']","[['4-Aminobenzoate', 'ABEE', '4-Aminobenzoic acid', 'p-Aminobenzoate'], ['6-Hydroxymethyl-7,8-dihydropterin diphosphate', '(7,8-Dihydropterin-6-yl)methyl diphosphate', '2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate', '7,8-Dihydropterin pyrophosphate']]","[['Dihydropteroate', '7,8-Dihydropteroate']]","[['FOL1', 'dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase']]"
rnR03066,"['6-(hydroxymethyl)-7,8-dihydropterin:4-aminobenzoate 2-amino-4-hydroxydihydropteridine-6-methenyltransferase']","[['4-Aminobenzoate', 'ABEE', '4-Aminobenzoic acid', 'p-Aminobenzoate'], ['6-(Hydroxymethyl)-7,8-dihydropterin', '6-Hydroxymethyl-7,8-dihydropterin', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine']]","[['Dihydropteroate', '7,8-Dihydropteroate']]","[['FOL1', 'dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase']]"
rnR03503,"[""ATP:6-hydroxymethyl-7,8-dihydropterin 6'-diphosphotransferase""]","[['6-(Hydroxymethyl)-7,8-dihydropterin', '6-Hydroxymethyl-7,8-dihydropterin', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine']]","[['6-Hydroxymethyl-7,8-dihydropterin diphosphate', '(7,8-Dihydropterin-6-yl)methyl diphosphate', '2-Amino-7,8-dihydro-4-hydroxy-6-(diphosphooxymethyl)pteridine', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate', '7,8-Dihydropterin pyrophosphate']]","[['FOL1', 'dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase']]"
rnR03504,"['7,8-dihydroneopterin glycolaldehyde-lyase [6-(hydroxymethyl)-7,8-dihydropterin-forming]']","[['7,8-Dihydroneopterin', 'Dihydroneopterin', '2-Amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine']]","[['6-(Hydroxymethyl)-7,8-dihydropterin', '6-Hydroxymethyl-7,8-dihydropterin', '2-Amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine'], ['Glycolaldehyde', 'Hydroxyacetaldehyde']]","[['FOL1', 'dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase']]"
rnR04638,"[""7,8-dihydroneopterin 3'-triphosphate diphosphohydrolase""]","[[""7,8-Dihydroneopterin 3'-triphosphate"", '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate', '6-(L-erythro-1,2-Dihydroxypropyl 3-triphosphate)-7,8-dihydropterin', '6-[(1S,2R)-1,2-Dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin']]","[['Dihydroneopterin phosphate', '2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine phosphate', ""7,8-Dihydroneopterin 3'-phosphate""]]","[['nudB, ntpA', 'dihydroneopterin triphosphate diphosphatase']]"
