id,name,reactants,products,modifiers
rnR10319,"['8-O-methylsterigmatocystin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (aflatoxin-B forming)']","[['O-Methylsterigmatocystin', '8-O-Methylsterigmatocystin']]",[['Aflatoxin B1']],[]
rnR10320,"['8-O-methyldihydrosterigmatocystin,[reduced NADPH---hemoprotein reductase]:oxygen oxidoreductase (aflatoxin-B forming)']","[['Dihydro-O-methylsterigmatocystin', 'DHOMST', 'Dihydromethylsterigmatocystin', '8-O-Methyldihydrosterigmatocystin']]",[['Aflatoxin B2']],[]
rnR10307,['S-adenosyl-L-methionine:dihydrosterigmatocystin 8-O-methyltransferase'],"[['Dihydrosterigmatocystin', 'DHST']]","[['Dihydro-O-methylsterigmatocystin', 'DHOMST', 'Dihydromethylsterigmatocystin', '8-O-Methyldihydrosterigmatocystin']]",[]
rnR03111,['S-adenosyl-L-methionine:sterigmatocystin 8-O-methyltransferase'],[['Sterigmatocystin']],"[['O-Methylsterigmatocystin', '8-O-Methylsterigmatocystin']]",[]
rnR03112,['S-adenosyl-L-methionine:6-demethylsterigmatocystin 6-O-methyltransferase'],[['6-Demethylsterigmatocystin']],[['Sterigmatocystin']],[]
rnR10403,['S-adenosyl-L-methionine:dihydrodemethylsterigmatocystin 6-O-methyltransferase'],"[['Dihydrodemethylsterigmatocystin', 'DHDMST']]","[['Dihydrosterigmatocystin', 'DHST']]",[]
rnR10402,['versiconal hydro-lyase (versicolorin-B forming)'],[['Versiconal']],[['Versicolorin B']],[]
rnR10400,['versiconol:NADP+ oxidoreductase'],[['Versiconol']],[['Versiconal']],[]
rnR10398,['versiconol acetate O-acetylhydrolase'],[['Versiconol acetate']],[['Versiconol']],[]
rnR09756,['versicolorone:NADP+ oxidoreductase'],[['Versicolorone']],"[[""1'-Hydroxyversicolorone"", 'Hydroxyversicolorone']]",[]
rnR10399,['versiconol-acetate:NADP+ oxidoreductase'],[['Versiconol acetate']],[['Versiconal hemiacetal acetate']],[]
rnR10401,['versiconal-hemiacetal-acetate O-acetylhydrolase'],[['Versiconal hemiacetal acetate']],[['Versiconal']],[]
rnR10475,"[""5'-oxoaverantin hydro-lyase [(1'S,5'S)-averufin forming]""]","[[""5'-Oxoaverantin"", '1,3,6,8-Tetrahydroxy-2-[(1S)-1-hydroxy-5-oxohexyl]anthracene-9,10-dione']]","[[""(1'S,5'S)-Averufin""]]",[]
rnR10311,"[""(1'S,5'R)-hydroxyaverantin:NAD+ oxidoreductase""]","[[""(1'S,5'R)-5'-Hydroxyaverantin"", ""(1'S,5'R)-Hydroxyaverantin""]]","[[""5'-Oxoaverantin"", '1,3,6,8-Tetrahydroxy-2-[(1S)-1-hydroxy-5-oxohexyl]anthracene-9,10-dione']]",[]
rnR10310,"[""(1'S,5'S)-hydroxyaverantin:NAD+ oxidoreductase""]","[[""(1'S,5'S)-5'-Hydroxyaverantin"", ""(1'S,5'S)-Hydroxyaverantin""]]","[[""5'-Oxoaverantin"", '1,3,6,8-Tetrahydroxy-2-[(1S)-1-hydroxy-5-oxohexyl]anthracene-9,10-dione']]",[]
